DeviceId,DeviceName,DeviceSn,ProductId,TenantId,DeviceStatus,DeviceStatusDesc,NetStatus,NetStatusDesc,FirmwareVersion,DeviceType,CreateTime,UpdateTime,LastActiveTime,OnlineTime,OfflineTime,ActiveTime,LogoutTime,ProductProtocol
"16857118886207075448435","886207075448435","886207075448435",16857118,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-10-28 14:16:45","","","","","","",null
"16857118866207075002273","866207075002273","866207075002273",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-28 13:55:10","2024-10-28 13:55:30","2024-10-28 13:55:30","","","","",null
"16857118866207075001994","866207075001994","866207075001994",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-28 13:55:10","2024-10-28 13:55:13","2024-10-28 13:55:13","","","","",null
"16857118866207075362859","866207075362859","866207075362859",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-24 15:25:05","2024-10-24 16:35:03","2024-10-24 16:35:03","","","","",null
"16857118866207075002455","866207075002455","866207075002455",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-24 15:25:05","2024-10-24 15:25:18","2024-10-24 15:25:18","","","","",null
"16857118866207075442370","866207075442370","866207075442370",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-24 15:24:07","2024-10-24 15:24:08","2024-10-24 15:24:08","","","","",null
"16857118866207075443253","866207075443253","866207075443253",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-22 09:14:19","2024-10-22 09:14:19","2024-10-22 09:14:19","","","","",null
"16857118866207075442156","866207075442156","866207075442156",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-19 16:10:32","2024-10-19 16:10:55","2024-10-19 16:10:55","","","","",null
"16857118866207075007819","866207075007819","866207075007819",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-19 16:03:15","2024-10-19 16:04:16","2024-10-19 16:04:16","","","","",null
"16857118866207075445274","866207075445274","866207075445274",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-15 10:06:13","2024-10-15 10:06:20","2024-10-15 10:06:20","","","","",null
"16857118866207075292635","866207075292635","866207075292635",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-15 10:01:22","2024-10-15 10:01:28","2024-10-15 10:01:28","","","","",null
"16857118866207075001655","866207075001655","866207075001655",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-15 09:19:40","2024-10-15 09:20:19","2024-10-15 09:20:19","","","","",null
"16857118866207075411011","866207075411011","866207075411011",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-14 10:45:06","2024-11-02 22:33:25","2024-11-02 22:33:25","","","","",null
"16857118866207075443998","866207075443998","866207075443998",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-08 11:36:02","2024-10-08 18:58:53","2024-10-08 18:58:53","","","","",null
"16857118866207075008312","866207075008312","866207075008312",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-08 10:06:53","2024-10-08 10:06:55","2024-10-08 10:06:55","","","","",null
"16857118866207075364079","866207075364079","866207075364079",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-08 10:02:22","2024-10-08 10:22:01","2024-10-08 10:22:01","","","","",null
"16857118866207075292395","866207075292395","866207075292395",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-08 09:59:42","2024-10-08 09:59:58","2024-10-08 09:59:58","","","","",null
"16857118866207075008973","866207075008973","866207075008973",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-08 09:41:11","2024-10-14 09:27:17","2024-10-14 09:27:17","","","","",null
"16857118866207075411110","866207075411110","866207075411110",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-08 09:37:09","2024-10-29 14:26:30","2024-10-29 14:26:30","","","","",null
"16857118866207075008296","866207075008296","866207075008296",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-10-08 09:31:28","2024-10-08 09:31:57","2024-10-08 09:31:57","","","","",null
"16857118866207075363436","866207075363436","866207075363436",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-30 14:55:18","2024-09-30 14:55:37","2024-09-30 14:55:37","","","","",null
"16857118866207075365811","866207075365811","866207075365811",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-30 14:55:18","2024-09-30 14:55:19","2024-09-30 14:55:19","","","","",null
"16857118866207075492219","866207075492219","866207075492219",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-30 14:55:18","2024-09-30 14:55:24","2024-09-30 14:55:24","","","","",null
"16857118866207075445670","866207075445670","866207075445670",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-30 14:55:18","2024-09-30 14:55:30","2024-09-30 14:55:30","","","","",null
"16857118860497077621685","860497077621685","860497077621685",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-29 09:06:43","2024-09-29 09:06:46","2024-09-29 09:06:46","","","","",null
"16857118866207075002653","866207075002653","866207075002653",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-27 15:47:32","2024-09-27 15:47:37","2024-09-27 15:47:37","","","","",null
"16857118866207075008494","866207075008494","866207075008494",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-26 13:40:36","2024-09-26 13:40:59","2024-09-26 13:40:59","","","","",null
"16857118866207075440630","866207075440630","866207075440630",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-24 16:36:27","2024-09-24 16:36:33","2024-09-24 16:36:33","","","","",null
"16857118866207075441430","866207075441430","866207075441430",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-09-24 16:34:04","2024-09-24 16:34:08","2024-09-24 16:34:08","","","","",null
"16857118866207075008957","866207075008957","866207075008957",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-24 16:19:59","2024-09-24 16:20:14","2024-09-24 16:20:14","","","","",null
"16857118866207075363253","866207075363253","866207075363253",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-24 15:47:51","2024-09-24 15:47:51","2024-09-24 15:47:51","","","","",null
"16857118860497077632534","860497077632534","860497077632534",16857118,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-09-24 15:40:25","","","","","","",null
"16857118866207075440978","866207075440978","866207075440978",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-24 15:40:25","2024-09-24 16:02:57","2024-09-24 16:02:57","","","","",null
"16857118866207075411730","866207075411730","866207075411730",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-23 11:33:57","2024-09-23 11:34:02","2024-09-23 11:34:02","","","","",null
"16857118866207075002117","866207075002117","866207075002117",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-23 11:07:12","2024-09-25 03:37:32","2024-09-25 03:37:32","","","","",null
"16857118866207075411177","866207075411177","866207075411177",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-23 10:37:02","2024-11-04 15:58:03","2024-11-04 15:58:03","","","","",null
"16857118866207075443410","866207075443410","866207075443410",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-09-23 10:31:21","2024-11-04 09:34:30","2024-11-04 09:34:30","","","","",null
"16857118866207075448872","866207075448872","866207075448872",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-23 10:24:21","2024-09-23 10:24:30","2024-09-23 10:24:30","","","","",null
"16857118865596060053866","865596060053866","865596060053866",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-09-18 15:35:47","2024-09-18 15:39:34","2024-09-18 15:39:34","","","","",null
"16857118865596060054039","865596060054039","865596060054039",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-09-18 14:02:48","2024-09-18 14:09:04","2024-09-18 14:09:04","","","","",null
"16857118865596060053874","865596060053874","865596060053874",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-09-18 14:02:48","2024-09-18 14:12:14","2024-09-18 14:12:14","","","","",null
"16857118865596060053619","865596060053619","865596060053619",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-09-18 14:02:47","2024-09-18 14:03:19","2024-09-18 14:03:19","","","","",null
"16857118865596060054070","865596060054070","865596060054070",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-09-18 14:02:47","2024-09-18 14:10:32","2024-09-18 14:10:32","","","","",null
"16857118866207075009179","866207075009179","866207075009179",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-09-10 09:22:10","2024-09-10 09:30:26","2024-09-10 09:30:26","","","","",null
"16857118866207075367197","866207075367197","866207075367197",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-02 19:28:02","2024-09-02 19:28:23","2024-09-02 19:28:23","","","","",null
"16857118866207075440556","866207075440556","866207075440556",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-02 19:26:03","2024-09-02 19:26:07","2024-09-02 19:26:07","","","","",null
"16857118866207075367072","866207075367072","866207075367072",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-02 19:26:03","2024-09-02 19:26:18","2024-09-02 19:26:18","","","","",null
"16857118866207075410773","866207075410773","866207075410773",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-02 18:49:26","2024-09-02 18:57:40","2024-09-02 18:57:40","","","","",null
"16857118866207075444897","866207075444897","866207075444897",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-09-02 18:49:26","2024-09-02 18:55:32","2024-09-02 18:55:32","","","","",null
"16857118866207075001176","866207075001176","866207075001176",16857118,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-09-02 09:52:11","","","","","","",null
"16857118866207075446157","866207075446157","866207075446157",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-30 09:11:35","2024-08-30 09:34:29","2024-08-30 09:34:29","","","","",null
"16857118860497077621701","860497077621701","860497077621701",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-30 09:09:51","2024-08-30 09:10:00","2024-08-30 09:10:00","","","","",null
"16857118866207075008890","866207075008890","866207075008890",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-22 14:53:44","2024-08-22 14:53:47","2024-08-22 14:53:47","","","","",null
"16857118866207075002059","866207075002059","866207075002059",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-22 14:53:44","2024-08-22 14:53:48","2024-08-22 14:53:48","","","","",null
"16857118866207075447296","866207075447296","866207075447296",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-14 14:19:03","2024-08-14 14:27:04","2024-08-14 14:27:04","","","","",null
"16857118866207075002331","866207075002331","866207075002331",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-06 18:14:52","2025-05-26 14:26:44","2025-05-26 14:26:44","","","","",null
"16857118866207975002174","866207975002174","866207975002174",16857118,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-08-06 18:14:52","","","","","","",null
"16857118866207075410898","866207075410898","866207075410898",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-06 18:14:52","2025-05-26 14:37:35","2025-05-26 14:37:35","","","","",null
"16857118866207075008098","866207075008098","866207075008098",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-06 18:14:52","2025-05-26 14:38:12","2025-05-26 14:38:12","","","","",null
"16857118866207075010730","866207075010730","866207075010730",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-06 18:12:42","2025-05-26 14:50:45","2025-05-26 14:50:45","","","","",null
"16857118866207075448633","866207075448633","866207075448633",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-06 18:12:42","2025-05-26 14:50:12","2025-05-26 14:50:12","","","","",null
"16857118866207075010573","866207075010573","866207075010573",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-06 12:48:26","2025-05-26 15:08:54","2025-05-26 15:08:54","","","","",null
"16857118866207075010771","866207075010771","866207075010771",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-06 12:48:26","2025-05-26 15:09:31","2025-05-26 15:09:31","","","","",null
"16857118866207075442313","866207075442313","866207075442313",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-06 09:42:57","2024-08-06 09:43:10","2024-08-06 09:43:10","","","","",null
"16857118866207075007710","866207075007710","866207075007710",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-02 17:18:07","2024-08-02 17:18:08","2024-08-02 17:18:08","","","","",null
"16857118866207075007538","866207075007538","866207075007538",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-02 15:06:25","2024-08-02 15:06:35","2024-08-02 15:06:35","","","","",null
"16857118866207075447494","866207075447494","866207075447494",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-02 14:26:05","2024-08-02 14:26:11","2024-08-02 14:26:11","","","","",null
"16857118866207075444459","866207075444459","866207075444459",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-02 14:26:05","2024-08-02 14:26:18","2024-08-02 14:26:18","","","","",null
"16857118866207075007850","866207075007850","866207075007850",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-02 11:25:20","2024-08-02 11:25:25","2024-08-02 11:25:25","","","","",null
"16857118866207075366835","866207075366835","866207075366835",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-02 11:25:20","2024-08-02 11:25:37","2024-08-02 11:25:37","","","","",null
"16857118866207075002414","866207075002414","866207075002414",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-01 17:16:02","2024-08-01 17:16:13","2024-08-01 17:16:13","","","","",null
"16857118866207075411219","866207075411219","866207075411219",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-01 16:06:48","2024-08-16 15:42:42","2024-08-16 15:42:42","","","","",null
"16857118866207075001135","866207075001135","866207075001135",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-01 15:35:15","2024-08-01 15:35:30","2024-08-01 15:35:30","","","","",null
"16857118866207075448831","866207075448831","866207075448831",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-01 15:35:15","2024-08-01 15:35:27","2024-08-01 15:35:27","","","","",null
"16857118866207075444657","866207075444657","866207075444657",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-08-01 15:17:29","2024-08-01 15:18:06","2024-08-01 15:18:06","","","","",null
"16857118866207075447916","866207075447916","866207075447916",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-01 15:14:09","2024-08-01 15:14:14","2024-08-01 15:14:14","","","","",null
"16857118866207075365738","866207075365738","866207075365738",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-08-01 15:14:09","2024-08-01 15:14:33","2024-08-01 15:14:33","","","","",null
"16857118866207075001895","866207075001895","866207075001895",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-08-01 14:52:08","2024-08-01 14:53:31","2024-08-01 14:53:31","","","","",null
"16857118866207075443873","866207075443873","866207075443873",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-01 14:51:22","2024-08-01 14:51:26","2024-08-01 14:51:26","","","","",null
"16857118866207075441653","866207075441653","866207075441653",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-08-01 14:51:22","2024-08-01 14:51:24","2024-08-01 14:51:24","","","","",null
"16857118866207075008551","866207075008551","866207075008551",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-08-01 14:36:43","2024-08-01 14:36:56","2024-08-01 14:36:56","","","","",null
"16857118866207075442479","866207075442479","866207075442479",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-01 14:34:58","2024-08-01 14:35:09","2024-08-01 14:35:09","","","","",null
"16857118866207075443212","866207075443212","866207075443212",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-08-01 14:34:58","2024-08-01 14:35:11","2024-08-01 14:35:11","","","","",null
"16857118866207075008254","866207075008254","866207075008254",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-01 14:22:11","2024-08-01 14:22:53","2024-08-01 14:22:53","","","","",null
"16857118866207075007892","866207075007892","866207075007892",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-08-01 14:22:10","2024-08-01 14:22:34","2024-08-01 14:22:34","","","","",null
"16857118866207075001333","866207075001333","866207075001333",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-30 13:08:13","2025-05-29 09:25:26","2025-05-29 09:25:26","","","","",null
"16857118866207075008114","866207075008114","866207075008114",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-07-30 13:05:46","2024-07-30 13:05:52","2024-07-30 13:05:52","","","","",null
"16857118866207075441992","866207075441992","866207075441992",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-07-30 12:31:47","2024-07-30 12:31:47","2024-07-30 12:31:47","","","","",null
"16857118866207075441539","866207075441539","866207075441539",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-30 12:31:47","2024-08-17 17:36:33","2024-08-17 17:36:33","","","","",null
"16857118866207075443675","866207075443675","866207075443675",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-30 12:07:13","2024-07-30 12:07:14","2024-07-30 12:07:14","","","","",null
"16857118866207075362974","866207075362974","866207075362974",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-30 12:07:13","2024-07-30 12:07:23","2024-07-30 12:07:23","","","","",null
"16857118866207075447338","866207075447338","866207075447338",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-30 11:31:24","2024-07-30 11:32:57","2024-07-30 11:32:57","","","","",null
"16857118866207075410955","866207075410955","866207075410955",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-30 11:31:24","2024-07-30 11:34:36","2024-07-30 11:34:36","","","","",null
"16857118866207075442453","866207075442453","866207075442453",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-30 11:14:31","2024-07-30 11:17:28","2024-07-30 11:17:28","","","","",null
"16857118866207075440937","866207075440937","866207075440937",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-30 11:14:31","2024-07-30 11:17:28","2024-07-30 11:17:28","","","","",null
"16857118866207075007975","866207075007975","866207075007975",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-30 10:58:27","2024-07-30 10:58:43","2024-07-30 10:58:43","","","","",null
"16857118866207075441810","866207075441810","866207075441810",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-30 10:58:27","2024-07-30 11:00:53","2024-07-30 11:00:53","","","","",null
"16857118866207075007793","866207075007793","866207075007793",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-30 10:49:16","2024-07-30 11:04:54","2024-07-30 11:04:54","","","","",null
"16857118866207075363394","866207075363394","866207075363394",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-07-30 10:47:48","2024-07-30 10:48:13","2024-07-30 10:48:13","","","","",null
"16857118866207075009013","866207075009013","866207075009013",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 17:28:58","2024-07-30 12:04:20","2024-07-30 12:04:20","","","","",null
"16857118866207075443394","866207075443394","866207075443394",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 17:17:07","2024-07-29 17:17:25","2024-07-29 17:17:25","","","","",null
"16857118866207075446017","866207075446017","866207075446017",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 17:17:07","2024-08-01 18:11:53","2024-08-01 18:11:53","","","","",null
"16857118866207075442230","866207075442230","866207075442230",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 17:09:28","2024-07-31 13:08:54","2024-07-31 13:08:54","","","","",null
"16857118866207075443634","866207075443634","866207075443634",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 17:04:09","2024-07-29 17:04:30","2024-07-29 17:04:30","","","","",null
"16857118866207075008932","866207075008932","866207075008932",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 17:01:45","2024-08-01 18:14:16","2024-08-01 18:14:16","","","","",null
"16857118866207075448518","866207075448518","866207075448518",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 16:51:46","2024-07-29 16:53:33","2024-07-29 16:53:33","","","","",null
"16857118866207075010557","866207075010557","866207075010557",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 16:51:46","2024-07-29 16:51:50","2024-07-29 16:51:50","","","","",null
"16857118866207075443790","866207075443790","866207075443790",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 16:35:37","2024-07-29 16:36:14","2024-07-29 16:36:14","","","","",null
"16857118866207075001937","866207075001937","866207075001937",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 16:35:37","2024-07-29 16:36:16","2024-07-29 16:36:16","","","","",null
"16857118866207075000574","866207075000574","866207075000574",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 16:34:01","2024-07-29 16:34:10","2024-07-29 16:34:10","","","","",null
"16857118866207075443519","866207075443519","866207075443519",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 16:34:01","2024-07-29 16:34:39","2024-07-29 16:34:39","","","","",null
"16857118866207075443550","866207075443550","866207075443550",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 16:34:01","2024-07-29 17:33:43","2024-07-29 17:33:43","","","","",null
"16857118866207075008056","866207075008056","866207075008056",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 16:34:01","2024-08-02 11:50:06","2024-08-02 11:50:06","","","","",null
"16857118866207075443436","866207075443436","866207075443436",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:51","2024-07-29 15:59:06","2024-07-29 15:59:06","","","","",null
"16857118866207075010193","866207075010193","866207075010193",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:51","2024-07-29 15:58:58","2024-07-29 15:58:58","","","","",null
"16857118866207075008155","866207075008155","866207075008155",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:50","2024-07-29 15:59:04","2024-07-29 15:59:04","","","","",null
"16857118866207075007751","866207075007751","866207075007751",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:50","2024-07-29 15:59:23","2024-07-29 15:59:23","","","","",null
"16857118886207075010276","886207075010276","886207075010276",16857118,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:50","","","","","","",null
"16857118866207075007934","866207075007934","866207075007934",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:50","2024-07-29 15:59:15","2024-07-29 15:59:15","","","","",null
"16857118866207075445639","866207075445639","866207075445639",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-07-29 15:58:50","2024-07-29 15:59:04","2024-07-29 15:59:04","","","","",null
"16857118866207075008692","866207075008692","866207075008692",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:50","2024-07-29 15:58:50","2024-07-29 15:58:50","","","","",null
"16857118866207075442594","866207075442594","866207075442594",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:49","2024-07-29 15:59:03","2024-07-29 15:59:03","","","","",null
"16857118866207075387518","866207075387518","866207075387518",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:49","2024-07-29 15:59:10","2024-07-29 15:59:10","","","","",null
"16857118866207075008171","866207075008171","866207075008171",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:49","2024-07-29 15:58:56","2024-07-29 15:58:56","","","","",null
"16857118866207075442255","866207075442255","866207075442255",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:49","2024-07-29 15:58:56","2024-07-29 15:58:56","","","","",null
"16857118866207075448757","866207075448757","866207075448757",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:49","2024-07-29 17:17:53","2024-07-29 17:17:53","","","","",null
"16857118866207075001853","866207075001853","866207075001853",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:49","2024-07-29 15:58:56","2024-07-29 15:58:56","","","","",null
"16857118866207075447577","866207075447577","866207075447577",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:48","2024-07-29 15:58:58","2024-07-29 15:58:58","","","","",null
"16857118866207075007579","866207075007579","866207075007579",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:48","2024-07-29 15:59:00","2024-07-29 15:59:00","","","","",null
"16857118866207075442552","866207075442552","866207075442552",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:48","2024-07-29 15:59:06","2024-07-29 15:59:06","","","","",null
"16857118866207075440317","866207075440317","866207075440317",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:48","2024-07-29 15:59:00","2024-07-29 15:59:00","","","","",null
"16857118866207075447411","866207075447411","866207075447411",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:48","2024-07-29 15:58:53","2024-07-29 15:58:53","","","","",null
"16857118866207075010052","866207075010052","866207075010052",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-29 15:58:48","2024-07-29 16:07:33","2024-07-29 16:07:33","","","","",null
"16857118866207075442339","866207075442339","866207075442339",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-07-28 17:47:46","2025-07-02 11:10:59","2025-07-02 11:10:59","","","","",null
"16857118866207075010516","866207075010516","866207075010516",16857118,"10433748",1,"Active",1,"Online","1.0.0","IoT Device","2024-07-28 17:47:46","2025-01-07 11:19:17","2025-01-07 11:19:17","","","","",null
"16857118866207075008874","866207075008874","866207075008874",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-07-28 17:47:46","2025-08-29 17:50:13","2025-08-29 17:50:13","","","","",null
"16857118866207075002570","866207075002570","866207075002570",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-07-28 17:47:45","2025-11-25 17:30:49","2025-11-25 17:30:49","","","","",null
"16857118866207075446074","866207075446074","866207075446074",16857118,"10433748",0,"Inactive",1,"Online","1.0.0","IoT Device","2024-07-28 17:47:45","","","","","","",null
"16857118866207075001499","866207075001499","866207075001499",16857118,"10433748",1,"Active",2,"Offline","1.0.0","IoT Device","2024-07-28 17:47:45","2025-09-26 18:24:30","2025-09-26 18:24:30","","","","",null
